PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Hesling, I; Dilharreguy, B; Clément, S; Bordessoules, M; Allard, M				Hesling, I; Dilharreguy, B; Clément, S; Bordessoules, M; Allard, M			Cerebral mechanisms of prosodic sensory integration using low-frequency bands of connected speech	HUMAN BRAIN MAPPING				Article								Even if speech perception has been reported to involve both left and right hemispheres, converging data have posited the existence of a functional asymmetry at the level of secondary auditory cortices. Using fMRI in 12 right-handed French men listening passively to long connected speech stimuli, we addressed the question of neuronal networks involved in the integration of low frequency bands of speech by comparing 1) differences in brain activity in two listening conditions (IN, NF) differing in the integration of pitch modulations (in FN, low frequencies, obtained by a low-pass filter, are addressed to the left ear while the whole acoustic message is simultaneously addressed to the right ear, NF being the reverse position); 2) differences in brain activity induced by high and low degrees of prosodic expression (expressive vs. flat); and 3) effects of the same connected speech stimulus in the two listening conditions. Each stimulus induced a specific cerebral network, the flat one weakening activations which were mainly reduced to the bilateral STG for both listening conditions. In the expressive condition, the specific sensory integration FN results in an increase of the articulatory loop and new recruitments such as right BA6-44, left BA39-40, the left posterior insula and the bilateral BA30. This finding may be accounted for by the existence of temporal windows differing both in length and in acoustic cues decoding, strengthening the "asymmetric sampling in time" hypothesis posited by Poeppel (Speech Commun 2003; 41:245-255). Such an improvement of prosodic integration could find applications in the rehabilitation of some speech disturbances.												21	21											NOV	2005	26	3					157	169		10.1002/hbm.20147	http://dx.doi.org/10.1002/hbm.20147												2026-01-16	WOS:000233056300001
J	Lausberg, H; Zaidel, E; Cruz, RF; Ptito, A				Lausberg, Hedda; Zaidel, Eran; Cruz, Robyn F.; Ptito, Alain			Speech-independent production of communicative gestures: Evidence from patients with complete callosal disconnection	NEUROPSYCHOLOGIA				Article								Recent neuropsychological, psycholinguistic, and evolutionary theories on language and gesture associate communicative gesture production exclusively with left hemisphere language production. An argument for this approach is the finding that right-handers with left hemisphere language dominance prefer the right hand for communicative gestures. However, several studies have reported distinct patterns of hand preferences for different gesture types, such as deictics, batons, or physiographs, and this calls for an alternative hypothesis. We investigated hand preference and gesture types in spontaneous gesticulation during three semi-standardized interviews of three right-handed patients and one left-handed patient with complete callosal disconnection, all with left hemisphere dominance for praxis. Three of them, with left hemisphere language dominance, exhibited a reliable left-hand preference for spontaneous communicative gestures despite their left hand agraphia and apraxia. The fourth patient, with presumed bihemispheric language representation, revealed a consistent right-hand preference for gestures. All four patients displayed batons, tosses, and shrugs more often with the left hand/shoulder, but exhibited a right hand preference for pantomime gestures. We conclude that the hand preference for certain gesture types cannot be predicted by hemispheric dominance for language or by handedness. We found distinct hand preferences for specific gesture types. This suggests a conceptual specificity of the left and right hand gestures. We propose that left hand gestures are related to specialized right hemisphere functions, such as prosody or emotion, and that they are generated independently of left hemisphere language production. Our findings challenge the traditional neuropsychological and psycholinguistic view on communicative gesture production. (C) 2007 Elsevier Ltd. All rights reserved.												36	38												2007	45	13					3092	3104		10.1016/j.neuropsychologia.2007.05.010	http://dx.doi.org/10.1016/j.neuropsychologia.2007.05.010												2026-01-16	WOS:000250257100020
J	Ragó, A; Varga, Z; Garami, L; Honbolygó, F; Csépe, V				Rago, Anett; Varga, Zsuzsanna; Garami, Linda; Honbolygo, Ferenc; Csepe, Valeria			The effect of lexical status on prosodic processing in infants learning a fixed stress language	PSYCHOPHYSIOLOGY				Article								In speech processing, in the first year of life, prosody and phoneme-relevant aspects serve different functions. Recent studies have assumed that the two aspects become integrated at around 9 months of age. The present study investigates the effect of lexical status on stress processing in a fixed stress language. We hypothesize that lexicality modulates stress processing, and where the stress cue is in conflict with the lexical status (legal deviant condition), we will observe differences in age indicating the stage of integration. We tested 69 6 and 10 month-old infants in an acoustic oddball event-related potential paradigm. A frequent word stimulus (baba) and a pseudoword (bebe) were used with legal versus illegal stress. We systematically swapped the standard and deviant roles of the different stress variants in two conditions. In the illegal deviant condition in the case of the word stimulus, the response pattern typical for the pseudoword (an MMR to the absence of the stress cue) was missing. This implies the suppression effect of lexicality. In the legal deviant condition, negative MMR (N-MMR) in the second time window indicated a facilitation effect of lexicality in both age groups. As only the 6-month-olds produced an N-MMR in the first time window, we concluded that in a fixed stress language, integration starts at 6 months but is only completed by the age of 10 months. Our results show that lexical status modulates stress processing at word level in a highly regularly stressed language in which stable, long-term language-specific stress representation exists from early infancy.												2	2											DEC	2021	58	12							e13932	10.1111/psyp.13932	http://dx.doi.org/10.1111/psyp.13932		AUG 2021										2026-01-16	WOS:000688162300001
J	Meyer, L; Elsner, A; Turker, S; Kuhnke, P; Hartwigsen, G				Meyer, Lars; Elsner, Anne; Turker, Sabrina; Kuhnke, Philipp; Hartwigsen, Gesa			Perturbation of left posterior prefrontal cortex modulates top-down processing in sentence comprehension	NEUROIMAGE				Article								Communication is an inferential process. In particular, language comprehension constantly requires top-down efforts, as often multiple interpretations are compatible with a given sentence. To assess top-down processing in the language domain, our experiment employed ambiguous sentences that allow for multiple interpretations (e.g., The client sued the murderer with the corrupt lawyer., where the corrupt lawyer could either belong to The client or the murderer). Interpretation thus depended on whether participants chunk the words of the sentence into short or long syntactic phrases. In principle, bottom-up acoustic information (i.e., the presence or absence of an intonational phrase boundary at the offset of the murderer) indicates one of the two possible interpretations. Yet, acoustic information often indicates interpretations that require words to be chunked into overly long phrases that would overburden working memory. Processing is biased against these demands, reflected in a top-down preference to chunk words into short rather than long phrases. It is often proposed, but also hotly debated, that the ability to chunk words into short phrases is subserved by the left inferior frontal gyrus (IFG). Here, we employed focal repetitive transcranial magnetic stimulation to perturb the left IFG, which resulted in a further decrease of the aptitude to tolerate long phrases, indicating the inability of the left IFG to assist the chunking of words into phrases. In contrast, the processing of auditory information was not affected. Our findings support a causal topdown role of the left inferior frontal gyrus in the chunking of words into phrases.												12	14											NOV 1	2018	181						598	604		10.1016/j.neuroimage.2018.07.059	http://dx.doi.org/10.1016/j.neuroimage.2018.07.059												2026-01-16	WOS:000445165600052
J	Suvini, F; Apicella, F; Muratori, F				Suvini, Ferdinando; Apicella, Fabio; Muratori, Filippo			Music therapy microanalysis of parent-infant interaction in a three-month-old infant later diagnosed with autism	HEALTH PSYCHOLOGY REPORT				Article								BACKGROUND Infant research literature has described for a long time the main aspects of parentese (motherese and fatherese) referring to musicality and specifically to musical language. It is believed that there is a deep analogy between the vital affects experienced by the child during interaction with the parent and the type of parentese that is a direct representation of them. Disruption of parentese has been described in early autism. The aim of this paper was to achieve a better understanding of this disruptive process. PARTICIPANTS AND PROCEDURE Sequences of parent-infant interaction extracted from one home movie of a child later diagnosed with autism were analyzed in a micro-musical way in order to create a musical score that allows the description of parent-infant interaction in a new way (considering form, pulse, rhythm, melody, timbre and silence). RESULTS Musical microanalysis is able to highlight features not brought out by other kinds of analysis. The first fragment is dominated by the anxiety of the mother, who attempts to stimulate the unresponsive infant. In the second fragment there is a change in musicality parallel to changes in the relationship: the mother participates in and coordinates the infant's experience through rhythm, prosody and musical dynamics. This change persists in the third fragment. CONCLUSIONS Musical transcription of parent-infant interactions has allowed us to highlight changes occurring in a short time during early interactions and to get a closer view of the disruptive process created by autism. This kind of research represents a potential shift in autism research, by focusing on dynamic parent-infant interactions instead of single behaviors of the child or of the parent. The usefulness of Stern's concept of intersubjective communion is discussed.												3	4												2017	5	2					151	161		10.5114/hpr.2017.63845	http://dx.doi.org/10.5114/hpr.2017.63845												2026-01-16	WOS:000396731600005
J	Zhao, YX; Kuruvilla-Dugdale, M; Song, MG				Zhao, Yunxin; Kuruvilla-Dugdale, Mili; Song, Minguang			Voice Conversion for Persons with Amyotrophic Lateral Sclerosis	IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS				Article								Amyotrophic lateral sclerosis (ALS) results in progressive paralysis of voluntary muscles throughout the body. As speech deteriorates, individuals rely on pre-programmed messages available on commercial speech generating devices to communicate using one of the generic electronic voices on the device. To replace these generic voices and restore vocal identity, our aim is to develop personalized voices for people with ALS via the approach of voice conversion. The task is challenging because very few people have large quantities of their premorbid healthy speech recorded. Therefore, we have to rely on small quantities of dysarthric speech concomitant with an individual's disease stage. Further, progressive fatigue prohibits acquisition of large speech datasets and individuals display a range of dysarthria severities resulting from breathing, voice, articulation, resonance, and prosody disturbances. As the first step to address these problems, we use healthy source speakers and propose the approach of combining a structured sparse spectral transform with multiple linear regression-based frequency warping prediction for spectral conversion, and interpolating the transformed spectral frames for speech rate modification. Our experimental data included four healthy source speakers from the ARCTIC dataset, and four target ALS speakers with mild to severe dysarthria, forming 16 speaker pairs. Subjective listening evaluations showed that on average, (i) the proposed approach improved speech intelligibility by about 80% over the target speakers' speech, (ii) the converted voice was 3 times more similar to the target speakers' speech than to the source speakers' speech, and (iii) the converted speech quality was close to the MOS scale "good" relative to the source speakers' speech being "excellent."												14	18											OCT	2020	24	10					2942	2949		10.1109/JBHI.2019.2961844	http://dx.doi.org/10.1109/JBHI.2019.2961844												2026-01-16	WOS:000576429900023
J	Niesen, M; Bourguignon, M; Bertels, J; Vander Ghinst, M; Wens, V; Goldman, S; De Tiège, X				Niesen, Maxime; Bourguignon, Mathieu; Bertels, Julie; Vander Ghinst, Marc; Wens, Vincent; Goldman, Serge; De Tiege, Xavier			Cortical tracking of lexical speech units in a multi-talker background is immature in school-aged children	NEUROIMAGE				Article								Children have more difficulty perceiving speech in noise than adults. Whether this difficulty relates to an immature processing of prosodic or linguistic elements of the attended speech is still unclear. To address the impact of noise on linguistic processing per se, we assessed how babble noise impacts the cortical tracking of intelligible speech devoid of prosody in school-aged children and adults. Twenty adults and twenty children (7-9 years) listened to synthesized French monosyllabic words presented at 2.5 Hz, either randomly or in 4-word hierarchical structures wherein 2 words formed a phrase at 1.25 Hz, and 2 phrases formed a sentence at 0.625 Hz, with or without babble noise. Neuromagnetic responses to words, phrases and sentences were identified and source-localized. Children and adults displayed significant cortical tracking of words in all conditions, and of phrases and sentences only when words formed meaningful sentences. In children compared with adults, the cortical tracking was lower for all linguistic units in conditions without noise. In the presence of noise, the cortical tracking was similarly reduced for sentence units in both groups, but remained stable for phrase units. Critically, when there was noise, adults increased the cortical tracking of monosyllabic words in the inferior frontal gyri and supratemporal auditory cortices but children did not. This study demonstrates that the difficulties of school-aged children in understanding speech in a multi-talker background might be partly due to an immature tracking of lexical but not supra-lexical linguistic units.												5	6											JAN	2023	265								119770	10.1016/j.neuroimage.2022.119770	http://dx.doi.org/10.1016/j.neuroimage.2022.119770		DEC 2022										2026-01-16	WOS:000912094900001
J	Badcock, JC; Chhabra, S				Badcock, Johanna C.; Chhabra, Saruchi			Voices to reckon with: perceptions of voice identity in clinical and non-clinical voice hearers	FRONTIERS IN HUMAN NEUROSCIENCE				Article								The current review focuses on the perception of voice identity in clinical and non-clinical voice hearers. Identity perception in auditory verbal hallucinations (AVH) is grounded in the mechanisms of human (i.e., real, external) voice perception, and shapes the emotional (distress) and behavioral (help-seeking) response to the experience. Yet, the phenomenological assessment of voice identity is often limited, for example to the gender of the voice, and has failed to take advantage of recent models and evidence on human voice perception. In this paper we aim to synthesize the literature on identity in real and hallucinated voices and begin by providing a comprehensive overview of the features used to judge voice identity in healthy individuals and in people with schizophrenia. The findings suggest some subtle, but possibly systematic biases across different levels of voice identity in clinical hallucinators that are associated with higher levels of distress. Next we provide a critical evaluation of voice processing abilities in clinical and non-clinical voice hearers, including recent data collected in our laboratory. Our studies used diverse methods, assessing recognition and binding of words and voices in memory as well as multidimensional scaling of voice dissimilarity judgments. The findings overall point to significant difficulties recognizing familiar speakers and discriminating between unfamiliar speakers in people with schizophrenia, both with and without AVH. In contrast, these voice processing abilities appear to be generally intact in non-clinical hallucinators. The review highlights some important avenues for future research and treatment of AVH associated with a need for care, and suggests some novel insights into other symptoms of psychosis.												32	37											APR 3	2013	7								114	10.3389/fnhum.2013.00114	http://dx.doi.org/10.3389/fnhum.2013.00114												2026-01-16	WOS:000316986700001
J	Isaev, DY; Vlasova, RM; Di Martino, JM; Stephen, CD; Schmahmann, JD; Sapiro, G; Gupta, AS				Isaev, Dmitry Yu.; Vlasova, Roza M.; Di Martino, J. Matias; Stephen, Christopher D.; Schmahmann, Jeremy D.; Sapiro, Guillermo; Gupta, Anoopum S.			Uncertainty of Vowel Predictions as a Digital Biomarker for Ataxic Dysarthria	CEREBELLUM				Article								Dysarthria is a common manifestation across cerebellar ataxias leading to impairments in communication, reduced social connections, and decreased quality of life. While dysarthria symptoms may be present in other neurological conditions, ataxic dysarthria is a perceptually distinct motor speech disorder, with the most prominent characteristics being articulation and prosody abnormalities along with distorted vowels. We hypothesized that uncertainty of vowel predictions by an automatic speech recognition system can capture speech changes present in cerebellar ataxia. Speech of participants with ataxia (N=61) and healthy controls (N=25) was recorded during the "picture description" task. Additionally, participants' dysarthric speech and ataxia severity were assessed on a Brief Ataxia Rating Scale (BARS). Eight participants with ataxia had speech and BARS data at two timepoints. A neural network trained for phoneme prediction was applied to speech recordings. Average entropy of vowel tokens predictions (AVE) was computed for each participant's recording, together with mean pitch and intensity standard deviations (MPSD and MISD) in the vowel segments. AVE and MISD demonstrated associations with BARS speech score (Spearman's rho=0.45 and 0.51), and AVE demonstrated associations with BARS total (rho=0.39). In the longitudinal cohort, Wilcoxon pairwise signed rank test demonstrated an increase in BARS total and AVE, while BARS speech and acoustic measures did not significantly increase. Relationship of AVE to both BARS speech and BARS total, as well as the ability to capture disease progression even in absence of measured speech decline, indicates the potential of AVE as a digital biomarker for cerebellar ataxia.												3	3											APR	2024	23	2					459	470		10.1007/s12311-023-01539-z	http://dx.doi.org/10.1007/s12311-023-01539-z		APR 2023										2026-01-16	WOS:000967173100001
J	Cit, SD				Cit, Simone do Rocio			DESMEMÓRIA: REPORT ABOUT THE RECRIATION OFA SONG	DEBATES				Article								This text reports a creative journey that began based on the listening of the work Everywhere at the end of time by composer James Leyland Kirby. Kirby's composition, which he signed with the alias The Caretaker, is a musical representation of memory damage caused by Alzheimer's disease. One of the expressive resources used in the work was the electronic deterioration of a 1930s American love song named Heartaches. An exercise was proposed to me: that I should create new lyrics for this love song, approaching the same subject of Everywhere at the end of time -Alzheimer's effects -so that, after that, it could be arranged and performed as Choro. The exercise was developed based on procedures frequently employed by songwriter Chico Buarque to write song lyrics: these procedures were found in testimonials given by him through his musica l career. Two test versions were created plus a definitive one, through partnership, named Desmemoria (Unmemory): the three versions are about memory loss and the difficulty of registering new ones, treating Alzheimer on its potential analgesic effect by erasing, amongst many memories, heartaches from the past. One of the goals of the creative exercise is to reproduce Buarque's way of putting lyrics into melodies, so the main resources used in the process were the use of a thesaurus and a rhyming dictionary, followed by attention to some literary principles such as poetic forms and prosody. By the end of the report the access link to a recorded version of the choro song Desmemoria (Unmemory) is made avaliable so the listening can be possible.												0	0											DEC	2023	27	2					128	148															2026-01-16	WOS:001144085700005
J	Guan, CQ; Meng, WJ; Morett, LM; Fraundorf, SH				Guan, Connie Qun; Meng, Wanjin; Morett, Laura M.; Fraundorf, Scott H.			Mapping Pitch Accents to Memory Representations in Spoken Discourse Among Chinese Learners of English: Effects of L2 Proficiency and Working Memory	FRONTIERS IN PSYCHOLOGY				Article								We examined L2 learners' interpretation of pitch accent cues in discourse memory and how these effects vary with proficiency and working memory (WM). One hundred sixty-eight L1-Chinese participants learning L2-English listened to recorded discourses containing pairs of contrastive alternatives and then took a later recognition memory test. Their language proficiency and WM were measured through standard tests and the participants were categorized into low, medium, advanced, and high advanced language proficiency groups. We analyzed recognition memory task performance using signal detection theory to tease apart response bias (an overall tendency to affirm memory probes) from sensitivity (the ability to discern whether a specific probe statement is true). The results showed a benefit of contrastive L + H* pitch accents in rejecting probes referring to items unmentioned in a discourse, but not contrastive alternatives themselves. More proficient participants also showed more accurate memory for the discourses overall, as well as a reduced overall bias to affirm the presented statements as true. Meanwhile, that the benefit of L + H* accents in rejecting either contrast probes or unmentioned probes was modulated for people with greater working memory. Participants with higher WM were quite sure that it did not exist in the memory trace as this part of discourse wasn't mentioned. The results support a contrast-uncertainty hypothesis, in which comprehenders recall the contrast set but fail to distinguish which is the correct item. Further, these effects were influenced by proficiency and by working memory, suggesting they reflect incomplete mapping between pitch accent and discourse representation.												0	0											MAY 19	2022	13								870152	10.3389/fpsyg.2022.870152	http://dx.doi.org/10.3389/fpsyg.2022.870152												2026-01-16	WOS:000805620400001
J	Nor, NFM; Rahman, AANCA; Jaluddin, A; Abdullah, IH; Tiun, S				Nor, Nor Fariza Mohd; Rahman, Anis Anis Nadiah Che Abdul; Jaluddin, Azhar; Abdullah, Imran Ho; Tiun, Sabrina			A Corpus Driven Analysis of Representations Around the Word 'ekonomi' in Malaysian Hansard Corpus	GEMA ONLINE JOURNAL OF LANGUAGE STUDIES				Article								Politicians constantly talk about wealth, power and education, which is often justified on the grounds that it will aid economic growth, which in turn will raise living standard. Thus, many economic issues are seen through the eyes of political beliefs. This paper reports on a corpus-driven analysis around the word ekonomi (economy) in the Malaysian Hansard Corpus. The objectives are to analyse the trend concerning the word ekonomi and to find out the representations around the word ekonom. The analysis showed that the word ekonomi was at its peak in Parliament 6 and Parliament 9, but declined in Parliament 8. The analysis also involved examining the collocational meaning of the word ekonomi and its collocates to determine the categories in which the word ekonomi (economy) was referenced. Positive noun collocates such as pertumbuhan (growth) and kekukuhan (stable) are mainly categorised into the government's policy, government's plan and economic activities in the country. Whilst negative noun collocates such as kemerosotan'(decline) and kelembapan (sluggish) are mostly categorised into economic situation in the country and globally and the government's effort to handle sluggish economy in Malaysia. The findings also revealed binary conceptualisations of 'us' vs. 'them', which is common in political discourse. The binary conceptualizations demonstrated that the government's efforts are commended. On the other hand, the unfavourable economic situation which happened in the country was due to factors which are beyond the government's control. The paper concludes that the representations around the word ekonomi involved justifying or legitimizing government's course of action.The study suggests a comparison of Hansard data from other Asean or Asian countries, focusing on representation of the word 'ekonomi'.												9	9											NOV	2019	19	4					66	95		10.17576/gema-2019-1904-04	http://dx.doi.org/10.17576/gema-2019-1904-04												2026-01-16	WOS:000499479000004
J	Berro, DH; Lemée, JM; Leiber, LM; Emery, E; Menei, P; Minassian, AT				Berro, David Hassanein; Lemee, Jean-Michel; Leiber, Louis-Marie; Emery, Evelyne; Menei, Philippe; Ter Minassian, Aram			Overt speech feasibility using continuous functional magnetic resonance imaging: Isolation of areas involved in phonology and prosody	JOURNAL OF NEUROSCIENCE RESEARCH				Article								To avoid motion artifacts, almost all speech-related functional magnetic resonance imagings (fMRIs) are performed covertly to detect language activations. This method may be difficult to execute, especially by patients with brain tumors, and does not allow the identification of phonological areas. Here, we aimed to evaluate overt task feasibility. Thirty-three volunteers participated in this study. They performed two functional sessions of covert and overt generation of a short sentence semantically linked with a word. Three main contrasts were performed: Covert and Overt for the isolation of language-activated areas, and Overt > Covert for the isolation of the motor cortical activation of speech. fMRI data preprocessing was performed with and without unwarping, and with and without regression of movement parameters as confounding variables. All types of results were compared to each other. For the Overt contrast, Dice coefficients showed strong overlap between each pair of types of results: 0.98 for the pair with and without unwarping, and 0.9 for the pair with and without movement parameter regression. The Overt > Covert contrast allowed isolation of motor laryngeal activations with high statistical reliability and revealed the right-lateralized temporal activity related to acoustic feedback. Overt speaking during magnetic resonance imaging induced few artifacts and did not significantly affect the results, allowing the identification of areas involved in primary motor control and prosodic regulation of speech. Unwarping and motion artifact regression in the postprocessing step, seem to not be necessary. Changes in lateralization of cortical activity by overt speech shall be explored before using these tasks for presurgical mapping.												3	4											DEC	2020	98	12					2554	2565		10.1002/jnr.24723	http://dx.doi.org/10.1002/jnr.24723		SEP 2020										2026-01-16	WOS:000566710500001
J	Higgins, D; Xi, XM; Zechner, K; Williamson, D				Higgins, Derrick; Xi, Xiaoming; Zechner, Klaus; Williamson, David			A three-stage approach to the automated scoring of spontaneous spoken responses	COMPUTER SPEECH AND LANGUAGE				Article								This paper presents a description and evaluation of Speech Rater(SM), a system for automated scoring of non-native speakers' spoken English proficiency, based on tasks which elicit spontaneous monologues on particular topics. This system builds on much previous work in the automated scoring of test responses, but differs from previous work in that the highly unpredictable nature of the responses to this task type makes the challenge of accurate scoring much more difficult. SpeechRater uses a three-stage architecture. Responses are first processed by a filtering model to ensure that no exceptional conditions exist which might prevent them from being scored by SpeechRater. Responses not filtered out at this stage are then processed by the scoring model to estimate the proficiency rating which a human might assign to them, on the basis of features related to fluency, pronunciation, vocabulary diversity, and grammar. Finally, an aggregation model combines an examinee's scores for multiple items to calculate a total score, as well as an interval in which the examinee's score is predicted to reside with high confidence. SpeechRater's current level of accuracy and construct representation have been deemed sufficient for low-stakes practice exercises, and it has been used in a practice exam for the TOEFL since late 2006. In such a practice environment, it offers a number of advantages compared to human raters, including system load management, and the facilitation of immediate feedback to students. However, it must be acknowledged that SpeechRater presently fails to measure many important aspects of speaking proficiency (such as intonation and appropriateness of topic development), and its agreement with human ratings of proficiency does not yet approach the level of agreement between two human raters. (C) 2010 Elsevier Ltd. All rights reserved.												61	85											APR	2011	25	2			SI		282	306		10.1016/j.csl.2010.06.001	http://dx.doi.org/10.1016/j.csl.2010.06.001												2026-01-16	WOS:000284670200011
J	Chereches, L				Chereches, Lavinia			INTERPRETATIVE-ANALYTICAL HYPOSTASES IN "SEPT FRAGMENTS DE TRISTAN TZARA" 1 FOR VOICE AND PIANO BY ADRIAN POP	STUDIA UNIVERSITATIS BABES-BOLYAI MUSICA				Article								The present paper provides a descriptive analysis of the Sept fragments de Tristan Tzara, a unitary song cycle, organized on the basis of an internal dramaturgy, in which the poet's verses (used in French in original) outline the thematic framework pervaded by the central idea of love. The unity of the interpretation of the cycle of the Seven fragments from Tristan Tzara can be achieved only after a deep knowledge of the expressive and symbolic springs of the musical-poetic discourse. The study of the musical segments closely leads to the comprehension of the musical language in the process of decoding the encrypted meanings in the score, an image of the whole being configured only when the cycle is complete. The elements of assimilation, memorization and interpretation will be tracked and chiselled into the vocal-instrumental duo throughout each song. The vocal techniques used vary according to both the particularities of the language elements and the way of their psycho-affective representation in interpretation. The vocality, adapted to the rhythmic and metrical writing of the pieces, requires a perfect mastery of the interpretive technique. The vocal part, as a constitutive part of a musical discourse with a modal language of synthesis, is emphasized by the writing in the piano accompaniment, in which the chordic structures are either gravitational or geometric. Analysing the form of the works, we concluded that, in each case, they are entirely subordinate to the needs of a dramatic sense and closely related to the poetic and musical images. Nevertheless, our paper is embedded within a personal interpretative vision on the "fragments" of the cycle, bearing the imprint of the subjectivity that resides in the personal reception of the meanings of music.												0	0											DEC	2019	64	2					229	259		10.24193/subbmusica.2019.2.13	http://dx.doi.org/10.24193/subbmusica.2019.2.13												2026-01-16	WOS:000512744600014
J	Kovtun, NV				Kovtun, Natalya, V			The Image of a Schoolboy in the B. Okudzhava's War Prose	PROBLEMY ISTORICHESKOI POETIKI				Article								The article analyzes the history and poetics of Okudzhava's war prose and its role in modern literature. Particular attention is paid to the image of the schoolboy character, which structures the text. The author reflects on his orientation towards classical literature and the creators of "lieutenant prose," but treats the past with an emphatically apprentice attitude. This trusting intonation is inherited by his autobiographical protagonist, whose image emphasises the features of a private individual, an amateur. The figure of the schoolboy combines contradictory features: courage and naivety, belief in myths and fairy tales, as well as inner weariness and self-irony dictated by the author's position. A special place is held by the story "Be Well, Schoolboy," which is structured according to the soliloquy principle, when the hero's self-discovery takes place, the war becomes an initiation and a test of the book truths "about feats, about glory," which are alienated when confronted with the chaos of reality. The author demonstrates the gap between the perception of the schoolboy by those around him and his self-perception, which opens up an ambiguous and ironic perspective. The motifs of the "naked man," the Other, Mercurianism and the labyrinth, which converge in the image of the schoolboy hero, have become the key concepts in these texts. The traditional paradigm of the "little man," whose home is an overcoat, is apparent behind the character of Okudzhava's prose. A peculiar result of the author's reflections on the war is the rejection of the epic tradition of the classics. Instead, the schoolboy inherits the old spoon of the "eternal soldier" Shongin, becoming a part of his destiny, so commonplace in its tragic nature. The most important role in the representation of the battle theme is played by the cultural centrism paradigm, which helps to include the traumatic, horrible experience of war in the memory and post-memory space.												0	1												2023	21	1					236	256		10.15393/j9.art.2023.11802	http://dx.doi.org/10.15393/j9.art.2023.11802												2026-01-16	WOS:000955551400011
J	Aphonina, O				Aphonina, Olena			Code and cultural and historical tradition of "double coding" in folklore	NATIONAL ACADEMY OF MANAGERIAL STAFF OF CULTURE AND ARTS HERALD				Article								Purpose of the research is to define theoretical questions aimed at identifying folklore codes and "double coding" traditions in the folk art from the point of view of different concepts and paradigms in the scientific literature. The research methodology is the use of the systematic approach, which reveals features of folklore codes and cultural and historical traditions of "double coding" in different genres of folk art and performing. The scientific novelty of this work lies in defining of the folklore (auditory, verbal, visual) codes in different genres of folk art (music, dance, fairy tale and ritual). Through the example of performing folk groups and in the process of "double coding", the study defines the following codes: representation, evocative and intermediate. Conclusions. Based on the study of both theoretical works and practice, it is determined that the folk-image codes are associated with the mythology, history and religion. Folklore codes, as well as other types of codes, have a stable system of signs and symbols, in which they can be transcribed. Ritual actions, games, dances, songs and fairy tales have their own system of codes (images, events, etc.). Codes in a song and fairy tale are defined in the text (images, symbols), codes in music (tunes, intonation), codes in the musical and compositional structures (definable melodies in calendar ritual folklore), in choreography - music and movement codes based on texts and rhythm. Each folklore genre has performance specifics, but there are common traditions, contained in improvisation based on traditional musical and dance styles and stereotypes. "Double coding" in folklore is a multi-step process of transformation of the information, stored for a long time, constantly transmitted from one generation to the other and varying in details (in music, lyrics and stories, dance accompaniment and moves).												0	0												2016		3					45	49															2026-01-16	WOS:000431316100010
J	Liu, F; Maggu, AR; Lau, JCY; Wong, PCM				Liu, Fang; Maggu, Akshay R.; Lau, Joseph C. Y.; Wong, Patrick C. M.			Brainstem encoding of speech and musical stimuli in congenital amusia: evidence from Cantonese speakers	FRONTIERS IN HUMAN NEUROSCIENCE				Article								Congenital amusia is a neurodevelopmental disorder of musical processing that also impacts subtle aspects of speech processing. It remains debated at what stage(s) of auditory processing deficits in amusia arise. In this study, we investigated whether amusia originates from impaired subcortical encoding of speech On quiet and noise) and musical sounds in the brainstem. Fourteen Cantonese-speaking amusics and 14 matched controls passively listened to six Cantonese lexical tones in quiet, two Cantonese tones in noise (signal-to-noise ratios at 0 and 20 dB), and two cello tones in quiet while their frequency-following responses (FFRs) to these tones were recorded. All participants also completed a behavioral lexical tone identification task. The results indicated normal brainstem encoding of pitch in speech On quiet and noise) and musical stimuli in amusics relative to controls, as measured by FFR pitch strength, pitch error, and stimulus-to-response correlation. There was also no group difference in neural conduction time or FFR amplitudes. Both groups demonstrated better FFRs to speech On quiet and noise) than to musical stimuli. However, a significant group difference was observed for tone identification, with amusics showing significantly lower accuracy than controls. Analysis of the tone confusion matrices suggested that amusics were more likely than controls to confuse between tones that shared similar acoustic features. Interestingly, this deficit in lexical tone identification was not coupled with brainstem abnormality for either speech or musical stimuli. Together, our results suggest that the amusic brainstem is not functioning abnormally, although higher-order linguistic pitch processing is impaired in amusia. This finding has significant implications for theories of central auditory processing, requiring further investigations into how different stages of auditory processing interact in the human brain.												50	50											JAN 6	2015	8								1029	10.3389/fnhum.2014.01029	http://dx.doi.org/10.3389/fnhum.2014.01029												2026-01-16	WOS:000347516500002
