PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Mao, YT; Chen, HS; Xie, SM; Xu, L				Mao, Yitao; Chen, Hongsheng; Xie, Shumin; Xu, Li			Acoustic Assessment of Tone Production of Prelingually-Deafened Mandarin-Speaking Children With Cochlear Implants	FRONTIERS IN NEUROSCIENCE				Article								Objective The purpose of the present study was to investigate Mandarin tone production performance of prelingually deafened children with cochlear implants (CIs) using modified acoustic analyses and to evaluate the relationship between demographic factors of those CI children and their tone production ability. Methods Two hundred seventy-eight prelingually deafened children with CIs and 173 age-matched normal-hearing (NH) children participated in the study. Thirty-six monosyllabic Mandarin Chinese words were recorded from each subject. The fundamental frequencies (F0) were extracted from the tone tokens. Two acoustic measures (i.e., differentiability and hit rate) were computed based on the F0 onset and offset values (i.e., the tone ellipses of the two-dimensional [2D] method) or the F0 onset, midpoint, and offset values (i.e., the tone ellipsoids of the 3D method). The correlations between the acoustic measures as well as between the methods were performed. The relationship between demographic factors and acoustic measures were also explored. Results The children with CIs showed significantly poorer performance in tone differentiability and hit rate than the NH children. For both CI and NH groups, performance on the two acoustic measures was highly correlated with each other (r values: 0.895-0.961). The performance between the two methods (i.e., 2D and 3D methods) was also highly correlated (r values: 0.774-0.914). Age at implantation and duration of CI use showed a weak correlation with the scores of acoustic measures under both methods. These two factors jointly accounted for 15.4-18.9% of the total variance of tone production performance. Conclusion There were significant deficits in tone production ability in most prelingually deafened children with CIs, even after prolonged use of the devices. The strong correlation between the two methods suggested that the simpler, 2D method seemed to be efficient in acoustic assessment for lexical tones in hearing-impaired children. Age at implantation and especially the duration of CI use were significant, although weak, predictors for tone development in pediatric CI users. Although a large part of tone production ability could not be attributed to these two factors, the results still encourage early implantation and continual CI use for better lexical tone development in Mandarin-speaking pediatric CI users.												7	8											NOV 4	2020	14								592954	10.3389/fnins.2020.592954	http://dx.doi.org/10.3389/fnins.2020.592954												2026-01-16	WOS:000590261300001
J	Hsieh, IH; Guo, YJ				Hsieh, I-Hui; Guo, Yu-Jyun			No Musician Advantage in the Perception of Degraded-Fundamental Frequency Speech in Noisy Environments	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: Pitch variations of the fundamental frequency (fo) contour contribute to speech perception in noisy environments, but whether musicians confer an advantage in speech in noise (SIN) with altered fo information remains unclear. This study investigated the effects of different levels of degraded fo contour (i.e., conveying lexical tone or intonation information) on musician advantage in speech-in-noise perception.Method: A cohort of native Mandarin Chinese speakers, comprising 30 trained musicians and 30 nonmusicians, were tested on the intelligibility of Mandarin Chinese sentences with natural, flattened-tone, flattened-intonation, and flattened-all fo contours embedded in background noise masked under three signal-to-noise ratios (0, -5, and -9 dB). Pitch difference thresholds and innate musical skills associated with speech-in-noise benefits were also assessed.Results: Speech intelligibility score improved with increasing signal-to-noise level for both musicians and nonmusicians. However, no musician advantage was observed for identifying any type of flattened-fo contour SIN. Musicians exhibited smaller fo pitch discrimination limens than nonmusicians, which correlated with benefits for perceiving speech with intact tone-level fo information. Regardless of musician status, performance on the pitch and accent musical skill subtests correlated with speech intelligibility score. Conclusions: Collectively, these results provide no evidence for a musician advantage for perceiving speech with distorted fo information in noisy environments. Results further show that perceptual musical skills on pitch and accent processing may benefit the perception of SIN, independent of formal musical training. Our findings suggest that the potential application of music training in speech perception in noisy backgrounds is not contingent on the ability to process fo pitch contours, at least for Mandarin Chinese speakers.Supplemental Material: https://doi.org/10.23641/asha.23706354												1	1											AUG	2023	66	8					2643	2655		10.1044/2023_JSLHR-22-00662	http://dx.doi.org/10.1044/2023_JSLHR-22-00662												2026-01-16	WOS:001056733600006
J	Winskel, H; Perea, M				Winskel, Heather; Perea, Manuel			Does tonal information affect the early stages of visual-word processing in Thai?	QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				Article								Thai offers a unique opportunity to investigate the role of lexical tone processing during visual-word recognition, as tone is explicitly expressed in its script. In order to investigate the contribution of tone at the orthographic/phonological level during the early stages of word processing in Thai, we conducted a masked priming experimentusing both lexical decision and word naming tasks. For a given target word (e.g., ????/h?:?2/, room), five priming conditions were created: (a) identity (e.g., ????/h?:?2/), (b) same initial consonant, but with a different tone marker (e.g., ????/h?:?1/), (c) different initial consonant, but with the same tone marker (e.g., ????/s?:?2/), (d) orthographic control (different initial consonant, different tone marker; e.g., ????/s?:?1/), and (e) same tone homophony, but with a different initial consonant and different tone marker (e.g., ????/t(h)?:?2/). Results of the critical comparisons revealed that segmental information (i.e., consonantal information) appears to be more important than tone information (i.e., tone marker) in the early stages of visual-word processing in alphabetic, tonal languages like Thai. Thus, these findings may help constrain models of visual-word recognition and reading in tonal languages.												9	12											FEB 1	2014	67	2					209	219		10.1080/17470218.2013.813054	http://dx.doi.org/10.1080/17470218.2013.813054												2026-01-16	WOS:000330104000001
J	Lee, CY				Lee, Chia-Ying			Neural Underpinnings of Early Speech Perception and Emergent Literacy	FOLIA PHONIATRICA ET LOGOPAEDICA				Article								Mismatch negativity (MMN) is an event-related potential component used to index automatic auditory change detection. Thus, MMN provides an excellent tool to assess the speech sensitivity of infants and children. Although MMN is well established in adults, the polarity and latency of mismatch responses (MMRs) in infants are highly inconsistent across studies. This paper aims to provide a comprehensive review of MMN studies of speech perception in early infancy. In particular, data from a series of MMN studies of Mandarin lexical tone, vowels, and initial consonants will be presented to demonstrate how phonological saliency, size of deviance, and neural maturation modulate MMRs in early infancy. These data suggest that MMN and positive MMRs index different functional characteristics and may provide information on when and how children's speech perception becomes automatic at different developmental stages. By using MMN to index sensitivity to speech discrimination, dyslexic children usually show reduced or absent MMN, which supports the relationship between phonological sensitivity and literacy. However, children with attention deficit/hyperactivity disorder showed the typical MMN, but attenuated P3a and enhanced late discriminative negativity. Taken together, the MMR characteristics, including amplitude, peak latency, and the transition of polarity, may be used to index the maturation of speech development and for the early identification of children with atypical language development. (C) 2019 S. Karger AG, Basel												3	4												2019	71	4					146	155		10.1159/000497058	http://dx.doi.org/10.1159/000497058												2026-01-16	WOS:000476516600002
J	Kaan, E; Wayland, R; Bao, MZ; Barkley, CM				Kaan, Edith; Wayland, Ratree; Bao, Minqzhen; Barkley, Christopher M.			Effects of native language and training on lexical tone perception: An event-related potential study	BRAIN RESEARCH				Article								Tone languages such as Thai use pitch differences to distinguish lexical meaning. Previous behavioral studies have reported that naive listeners can discriminate among lexical tones, but that native language background affects performance. The present study uses ERPs to determine whether native speakers of a tone language (Mandarin Chinese) and of a nontone language (English) differ in their pre-attentive discrimination among Thai lexical tones, and whether training has a different effect in these two language groups. EEGs were obtained from 10 native Mandarin Chinese speakers, 10 English and 10 Thai speakers in an oddball paradigm: The Thai syllable [k(h)a:] pronounced with a high rising or low falling tone, was presented as an infrequent deviant amidst a standard mid level tone [k(h)a] syllable, while participants watched a silent movie. Next, the Chinese and English participants completed a 2-day perceptual identification training on the mid level and low falling tones, and returned for a post training EEG. The low falling tone deviant elicited a Mismatch Negativity (MMN) in all participant groups before and after training; the high rising deviant elicited no, or a smaller, MMN, which became larger after training only in the English group. The high rising deviant also elicited a later negativity (350-650 ms) versus the mid level standard, which decreased after training in the Chinese group. These results suggest that non-Thai speakers can pre-attentively discriminate among Thai tones, but are sensitive to different physical properties of the tones, depending on their native language. English speakers are more sensitive to early pitch differences, whereas native speakers of Mandarin Chinese are more sensitive to the (later) pitch contour. (c) 2007 Elsevier B.V. All rights reserved.												57	74											MAY 7	2007	1148						113	122		10.1016/j.brainres.2007.02.019	http://dx.doi.org/10.1016/j.brainres.2007.02.019												2026-01-16	WOS:000246651800014
J	Hallé, PA; Chang, YC; Best, CT				Hallé, PA; Chang, YC; Best, CT			Identification and discrimination of Mandarin Chinese tones by Mandarin Chinese vs. French listeners	JOURNAL OF PHONETICS				Article								Previous work has not yielded clear conclusions about the categorical nature of perception of tone contrasts by native listeners of tone languages. We reopen this issue in a cross-linguistic study comparing Taiwan Mandarin and French listeners. We tested these listeners on three tone continua derived from natural Mandarin utterances within carrier sentences, created via a state-of-the-art pitch-scaling technique in which within-continuum interpolation was applied to both f(0) and intensity contours. Classic assessments of categorization and discrimination of each tone continuum were conducted with both groups of listeners. In Experiment 1. Taiwanese listeners identified the tone of target syllables within carrier sentence context and discriminated tones of single syllables. In Experiment 2, both French and Taiwanese listeners completed an AXB identification task on single syllables. Finally, French listeners were run on an AXB discrimination task in Experiment 3. Results indicated that Taiwanese listeners' perception of tones is quasi-categorical whereas French listeners' is psych ophysically based. French listeners nevertheless show substantial sensitivity to tone contour differences, though to a lesser extent than Taiwanese listeners. Thus, the findings suggest that despite the lack of lexical tone contrasts in the French language, French listeners are not absolutely "deaf" to tonal variations. They simply fail to perceive tones along the lines of a well-defined and finite set of linguistic categories. (C) 2003 Elsevier Ltd. All rights reserved.												246	313											JUL	2004	32	3					395	421		10.1016/S0095-4470(03)00016-0	http://dx.doi.org/10.1016/S0095-4470(03)00016-0												2026-01-16	WOS:000225527900005
J	Ge, YX; Rato, A; Rebuschat, P; Monaghan, P				Ge, Yuxin; Rato, Anabela; Rebuschat, Patrick; Monaghan, Padraic			Constraints on novel word learning in heritage speakers	FRONTIERS IN PSYCHOLOGY				Article								Introduction Recent research on word learning has found that adults can rapidly learn novel words by tracking cross-situational statistics, but learning is greatly influenced by the phonological properties of the words and by the native language of the speakers. Mandarin-native speakers could easily pick up novel words with Mandarin tones after a short exposure, but English-native speakers had specific difficulty with the tonal components. It is, however, unclear how much experience with Mandarin is needed to successfully use the tonal cue in word learning. In this study, we explored this question by focusing on the heritage language population, who typically are exposed to the target language at an early age but then develop and switch to another majority language. Specifically, we investigated whether heritage Mandarin speakers residing in an English-speaking region and speaking English as a dominant language would be able to learn novel Mandarin tonal words from statistical tracking. It helps us understand whether early exposure to the target feature is sufficient to promote the use of that feature in word learning later in life.Methods We trained 30 heritage Mandarin speakers with Mandarin pseudowords via a cross-situational statistical word learning task (CSWL).Results and discussion Heritage Mandarin speakers were able to learn the pseudowords across multiple situations, but similar-sounding words (i.e., minimal pairs) were more difficult to identify, and words that contrast only in lexical tones (i.e., Mandarin lexical tone) were distinguished at chance level throughout learning. We also collected information about the participants' heritage language (HL) experience and usage. We did not observe a relationship between HL experience/usage and performance in tonal word learning, suggesting that HL exposure does not necessarily lead to an advantage in learning the target language.												2	2											APR 17	2024	15								1379736	10.3389/fpsyg.2024.1379736	http://dx.doi.org/10.3389/fpsyg.2024.1379736												2026-01-16	WOS:001210817800001
J	Liu, F; Maggu, AR; Lau, JCY; Wong, PCM				Liu, Fang; Maggu, Akshay R.; Lau, Joseph C. Y.; Wong, Patrick C. M.			Brainstem encoding of speech and musical stimuli in congenital amusia: evidence from Cantonese speakers	FRONTIERS IN HUMAN NEUROSCIENCE				Article								Congenital amusia is a neurodevelopmental disorder of musical processing that also impacts subtle aspects of speech processing. It remains debated at what stage(s) of auditory processing deficits in amusia arise. In this study, we investigated whether amusia originates from impaired subcortical encoding of speech On quiet and noise) and musical sounds in the brainstem. Fourteen Cantonese-speaking amusics and 14 matched controls passively listened to six Cantonese lexical tones in quiet, two Cantonese tones in noise (signal-to-noise ratios at 0 and 20 dB), and two cello tones in quiet while their frequency-following responses (FFRs) to these tones were recorded. All participants also completed a behavioral lexical tone identification task. The results indicated normal brainstem encoding of pitch in speech On quiet and noise) and musical stimuli in amusics relative to controls, as measured by FFR pitch strength, pitch error, and stimulus-to-response correlation. There was also no group difference in neural conduction time or FFR amplitudes. Both groups demonstrated better FFRs to speech On quiet and noise) than to musical stimuli. However, a significant group difference was observed for tone identification, with amusics showing significantly lower accuracy than controls. Analysis of the tone confusion matrices suggested that amusics were more likely than controls to confuse between tones that shared similar acoustic features. Interestingly, this deficit in lexical tone identification was not coupled with brainstem abnormality for either speech or musical stimuli. Together, our results suggest that the amusic brainstem is not functioning abnormally, although higher-order linguistic pitch processing is impaired in amusia. This finding has significant implications for theories of central auditory processing, requiring further investigations into how different stages of auditory processing interact in the human brain.												50	50											JAN 6	2015	8								1029	10.3389/fnhum.2014.01029	http://dx.doi.org/10.3389/fnhum.2014.01029												2026-01-16	WOS:000347516500002
J	Cheng, YY; Wu, HC; Shih, HY; Yeh, PW; Yen, HL; Lee, CY				Cheng, Ying-Ying; Wu, Hsin-Chi; Shih, Hsin-Yi; Yeh, Pei-Wen; Yen, Huei-Ling; Lee, Chia-Ying			Deficits in Processing of Lexical Tones in Mandarin-Speaking Children With Developmental Language Disorder: Electrophysiological Evidence	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: This study explored the neural marker indexing deficits in discriminating lexical tone changes in Mandarin speaking children with developmental language disorders (DLDs) using mismatch negativity, an event-related potential component for auditory change detection. Mandarin has four lexical tones characterized by a high-level tone (T1), high rising tone (T2), low-dipping tone (T3), and high-falling tone (T4), in which the T2/T3 contrast is acoustically less discriminable in developmental groups. Therefore, this study further examined how deficits in children with DLD would vary with tonal contrasts? acoustic saliency. Method: Event-related potentials were measured using the multideviant oddball paradigm described by Lee et al. (2012), who used Mandarin syllables [i] in T3 as the standard sound (80%), T1 as the large deviant (10%), and T2 as the small deviant (10%). Twelve children with DLD aged between 4 and 6 years participated in this study, and 12 age-matched children with typical development were selected from the data set of Lee et al. (2012) as the controls. Results: The T1/T3 change elicited adultlike mismatch negativity in both the DLD and control groups, while no group difference was revealed. The T2/T3 change elicited a robust positive mismatch response (P-MMR) in children with DLD, while the P-MMR was less significant in the control group. The group comparisons revealed a larger P-MMR in children with DLD than in the control group. Furthermore, children with lower scores in language assessments tend to reveal larger P-MMRs. Conclusions: This study demonstrated that deficits in children with DLD in discriminating subtle lexical tone changes reflect greater positivity of P-MMR to T2/T3 change. This implies that MMR to T2/T3 may serve as a neural marker for evaluating language delay in preschoolers.												10	10											APR	2021	64	4					1176	1188		10.1044/2021_JSLHR-19-00392	http://dx.doi.org/10.1044/2021_JSLHR-19-00392												2026-01-16	WOS:000640606600006
J	Ong, JH; Burnham, D; Escudero, P				Ong, Jia Hoong; Burnham, Denis; Escudero, Paola			Distributional Learning of Lexical Tones: A Comparison of Attended vs. Unattended Listening	PLOS ONE				Article								This study examines whether non-tone language listeners can acquire lexical tone categories distributionally and whether attention in the training phase modulates the effect of distributional learning. Native Australian English listeners were trained on a Thai lexical tone minimal pair and their performance was assessed using a discrimination task before and after training. During Training, participants either heard a Unimodal distribution that would induce a single central category, which should hinder their discrimination of that minimal pair, or a Bimodal distribution that would induce two separate categories that should facilitate their discrimination. The participants either heard the distribution passively (Experiments 1A and 1B) or performed a cover task during training designed to encourage auditory attention to the entire distribution (Experiment 2). In passive listening (Experiments 1A and 1B), results indicated no effect of distributional learning: the Bimodal group did not outperform the Unimodal group in discriminating the Thai tone minimal pairs. Moreover, both Unimodal and Bimodal groups improved above chance on most test aspects from Pretest to Posttest. However, when participants' auditory attention was encouraged using the cover task (Experiment 2), distributional learning was found: the Bimodal group outperformed the Unimodal group on a novel test syllable minimal pair at Posttest relative to at Pretest. Furthermore, the Bimodal group showed above-chance improvement from Pretest to Posttest on three test aspects, while the Unimodal group only showed above-chance improvement on one test aspect. These results suggest that non-tone language listeners are able to learn lexical tones distributionally but only when auditory attention is encouraged in the acquisition phase. This implies that distributional learning of lexical tones is more readily induced when participants attend carefully during training, presumably because they are better able to compute the relevant statistics of the distribution.												27	29											JUL 27	2015	10	7							e0133446	10.1371/journal.pone.0133446	http://dx.doi.org/10.1371/journal.pone.0133446												2026-01-16	WOS:000358594300020
J	Gussenhoven, C; Lu, YA; Lee-Kim, SI; Liu, CH; Rahmani, H; Riad, T; Zora, H				Gussenhoven, Carlos; Lu, Yu-An; Lee-Kim, Sang-Im; Liu, Chunhui; Rahmani, Hamed; Riad, Tomas; Zora, Hatice			The Sequence Recall Task and Lexicality of Tone: Exploring Tone "Deafness"	FRONTIERS IN PSYCHOLOGY				Article								Many perception and processing effects of the lexical status of tone have been found in behavioral, psycholinguistic, and neuroscientific research, often pitting varieties of tonal Chinese against non-tonal Germanic languages. While the linguistic and cognitive evidence for lexical tone is therefore beyond dispute, the word prosodic systems of many languages continue to escape the categorizations of typologists. One controversy concerns the existence of a typological class of "pitch accent languages," another the underlying phonological nature of surface tone contrasts, which in some cases have been claimed to be metrical rather than tonal. We address the question whether the Sequence Recall Task (SRT), which has been shown to discriminate between languages with and without word stress, can distinguish languages with and without lexical tone. Using participants from non-tonal Indonesian, semi-tonal Swedish, and two varieties of tonal Mandarin, we ran SRTs with monosyllabic tonal contrasts to test the hypothesis that high performance in a tonal SRT indicates the lexical status of tone. An additional question concerned the extent to which accuracy scores depended on phonological and phonetic properties of a language's tone system, like its complexity, the existence of an experimental contrast in a language's phonology, and the phonetic salience of a contrast. The results suggest that a tonal SRT is not likely to discriminate between tonal and non-tonal languages within a typologically varied group, because of the effects of specific properties of their tone systems. Future research should therefore address the first hypothesis with participants from otherwise similar tonal and non-tonal varieties of the same language, where results from a tonal SRT may make a useful contribution to the typological debate on word prosody.												3	3											JUL 12	2022	13								902569	10.3389/fpsyg.2022.902569	http://dx.doi.org/10.3389/fpsyg.2022.902569												2026-01-16	WOS:000832794600001
J	Fan, TW; Zhang, LM; Liu, JY; Niu, YB; Hong, T; Zhang, WF; Shu, H; Zhao, JJ				Fan, Tengwen; Zhang, Liming; Liu, Jianyi; Niu, Yanbin; Hong, Tian; Zhang, Wenfang; Shu, Hua; Zhao, Jingjing			Phonemic mismatch negativity mediates the association between phoneme awareness and character reading ability in young Chinese children	NEUROPSYCHOLOGIA				Article								Poor phonological awareness is associated with greater risk for reading disability. The underlying neural mechanism of such association may lie in the brain processing of phonological information. Lower amplitude of auditory mismatch negativity (MMN) has been associated with poor phonological awareness and with the presence of reading disability. The current study recorded auditory MMN to phoneme and lexical tone contrast with odd-ball paradigm and examined whether auditory MMN mediated the associations between phonological awareness and character reading ability through a three-year longitudinal study in 78 native Mandarin-speaking kindergarten children. Hierarchical linear regression and mediation analyses showed that the effect of phoneme awareness on the character reading ability was mediated by the phonemic MMN in young Chinese children. Findings underscore the key role of phonemic MMN as the underlying neurodevelopmental mechanism linking phoneme awareness and reading ability.												2	2											SEP 9	2023	188								108624	10.1016/j.neuropsychologia.2023.108624	http://dx.doi.org/10.1016/j.neuropsychologia.2023.108624		JUN 2023										2026-01-16	WOS:001060254600001
J	Ren, J; Cai, L; Jia, GD; Niu, HJ				Ren, Jie; Cai, Lin; Jia, Gaoding; Niu, Haijing			Cortical specialization associated with native speech category acquisition in early infancy	CEREBRAL CORTEX				Article								This study investigates neural processes in infant speech processing, with a focus on left frontal brain regions and hemispheric lateralization in Mandarin-speaking infants' acquisition of native tonal categories. We tested 2- to 6-month-old Mandarin learners to explore age-related improvements in tone discrimination, the role of inferior frontal regions in abstract speech category representation, and left hemisphere lateralization during tone processing. Using a block design, we presented four Mandarin tones via [ta] and measured oxygenated hemoglobin concentration with functional near-infrared spectroscopy. Results showed age-related improvements in tone discrimination, greater involvement of frontal regions in older infants indicating abstract tonal representation development and increased bilateral activation mirroring native adult Mandarin speakers. These findings contribute to our broader understanding of the relationship between native speech acquisition and infant brain development during the critical period of early language learning.												2	2											APR 1	2024	34	4							bhae124	10.1093/cercor/bhae124	http://dx.doi.org/10.1093/cercor/bhae124												2026-01-16	WOS:001195912800005
J	Marie, C; Delogu, F; Lampis, G; Belardinelli, MO; Besson, M				Marie, Celine; Delogu, Franco; Lampis, Giulia; Belardinelli, Marta Olivetti; Besson, Mireille			Influence of Musical Expertise on Segmental and Tonal Processing in Mandarin Chinese	JOURNAL OF COGNITIVE NEUROSCIENCE				Article								A same-different task was used to test the hypothesis that musical expertise improves the discrimination of tonal and segmental (consonant, vowel) variations in a tone language, Mandarin Chinese. Two four-word sequences (prime and target) were presented to French musicians and nonmusicians unfamiliar with Mandarin, and event-related brain potentials were recorded. Musicians detected both tonal and segmental variations more accurately than nonmusicians. Moreover, tonal variations were associated with higher error rate than segmental variations and elicited an increased N2/N3 component that developed 100 msec earlier in musicians than in nonmusicians. Finally, musicians also showed enhanced P3b components to both tonal and segmental variations. These results clearly show that musical expertise influenced the perceptual processing as well as the categorization of linguistic contrasts in a foreign language. They show positive music-to-language transfer effects and open new perspectives for the learning of tone languages.												123	145											OCT	2011	23	10					2701	2715		10.1162/jocn.2010.21585	http://dx.doi.org/10.1162/jocn.2010.21585												2026-01-16	WOS:000294055600008
J	Jia, SW; Tsang, YK; Huang, J; Chen, HC				Jia, Shiwei; Tsang, Yiu-Kei; Huang, Jian; Chen, Hsuan-Chih			Right hemisphere advantage in processing Cantonese level and contour tones: Evidence from dichotic listening	NEUROSCIENCE LETTERS				Article								The brain lateralization pattern of Cantonese tonal processing was examined with the dichotic listening (DL) paradigm. Three factors were manipulated systematically in the study. First, the processing of level tones was compared with that of contour tones. Second, the influence of a linguistic context in tonal processing was studied by contrasting the patterns of brain lateralization for real syllables, pseudo-syllables, and hums. Finally, the discrimination and the identification tasks were used to test how processing depth might modulate the results obtained. A right hemisphere advantage (RHA) was obtained regardless of tone type, stimulus type, and task. In addition, the performance on level tones was in general better than that on contour tones. These findings suggest that Cantonese speakers are highly sensitive to the acoustic features of lexical tones, which supports the acoustic view about tonal processing. (C) 2013 Elsevier Ireland Ltd. All rights reserved.												20	24											NOV 27	2013	556						135	139		10.1016/j.neulet.2013.10.014	http://dx.doi.org/10.1016/j.neulet.2013.10.014												2026-01-16	WOS:000328520900027
J	Zhang, J; Lai, YW				Zhang, Jie; Lai, Yuwen			Testing the role of phonetic knowledge in Mandarin tone sandhi	PHONOLOGY				Article								Phonological patterns often have phonetic bases. But whether phonetic substance should be encoded in synchronic phonological grammar is controversial. We aim to test the synchronic relevance of phonetics by investigating native Mandarin speakers' applications of two exceptionless tone sandhi processes to novel words: the contour reduction 213 -> 21/_T (T not equal 213), which has a clear phonetic motivation, and the perceptually neutralising 213 -> 35/_213, whose phonetic motivation is less clear. In two experiments, Mandarin subjects were asked to produce two individual monosyllables together as two different types of novel disyllabic words. Results show that speakers apply the 213 -> 21 sandhi with greater accuracy than the 213 -> 35 sandhi in novel words, indicating a synchronic bias against the phonetically less motivated pattern. We also show that lexical frequency is relevant to the application of the sandhis to novel words, but cannot account alone for the low sandhi accuracy of 213 -> 35.												85	111												2010	27	1					153	201		10.1017/S0952675710000060	http://dx.doi.org/10.1017/S0952675710000060												2026-01-16	WOS:000277884300005
J	Hirata-Edds, T; Herrick, D				Hirata-Edds, Tracy; Herrick, Dylan			Building Tone Resources for Second Language Learners from Phonetic Documentation: Cherokee Examples	LANGUAGE DOCUMENTATION & CONSERVATION				Article								Lexical tone is a linguistic feature which can present difficulties for second language learners wanting to revitalize their heritage language. This is true not only from the standpoint of understanding and pronunciation, but also because tone is often under-documented and resources are limited or too technical to be useful to community members. Even with these challenges, carefully attending to the intricacies of a language's sound system allows learners to express themselves more "authentically" or "naturally," which can be important for confidence and acceptance as language users. Learners can be trained to distinguish tones by attending to acoustic or auditory cues related to tone (e.g., pitch contour). This paper describes multimedia resources designed to focus learner attention on perceiving tone - visual and audio accompaniments helping to increase the perception of tone in Cherokee, a severely endangered Native American language. We created resources for tone in the form of an electronic presentation containing explanations, example recordings, and intuitive images to provide audio and visual support for language learners. Presentation and format choices were collaboratively designed based on community requests, with an explicit attempt to de-jargonize materials and make them less technical and more accessible to community members.												2	3												2017	11						289	304															2026-01-16	WOS:000498633200002
J	Ong, JH; Burnham, D; Escudero, P; Stevens, CJ				Ong, Jia Hoong; Burnham, Denis; Escudero, Paola; Stevens, Catherine J.			Effect of Linguistic and Musical Experience on Distributional Learning of Nonnative Lexical Tones	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: Evidence suggests that extensive experience with lexical tones or musical training provides an advantage in perceiving nonnative lexical tones. This investigation concerns whether such an advantage is evident in learning nonnative lexical tones based on the distributional structure of the input. Method: Using an established protocol, distributional learning of lexical tones was investigated with tone language (Mandarin) listeners with no musical training (Experiment 1) and nontone language (Australian English) listeners with musical training (Experiment 2). Within each experiment, participants were trained on a bimodal (2-peak) or a unimodal (single peak) distribution along a continuum spanning a Thai lexical tone minimal pair. Discrimination performance on the target minimal pair was assessed before and after training. Results: Mandarin nonmusicians exhibited clear distributional learning (listeners in the bimodal, but not those in the unimodal condition, improved significantly as a function of training), whereas Australian English musicians did not (listeners in both the bimodal and unimodal conditions improved as a function of training). Conclusions: Our findings suggest that veridical perception of lexical tones is not sufficient for distributional learning of nonnative lexical tones to occur. Rather, distributional learning appears to be modulated by domain-specific pitch experience and is constrained possibly by top-down interference.												17	18											OCT	2017	60	10					2769	2780		10.1044/2016_JSLHR-S-16-0080	http://dx.doi.org/10.1044/2016_JSLHR-S-16-0080												2026-01-16	WOS:000417821500001
J	Chang, CHC; Lin, TH; Kuo, WJ				Chang, Claire H. C.; Lin, Tzu-Hui; Kuo, Wen-Jui			Does phonological rule of tone substitution modulate mismatch negativity?	JOURNAL OF NEUROLINGUISTICS				Article								This study examined whether the phonological substitution rule of tone sandhi modulates tone perception in the preattentive stage. Tone sandhi is commonly present in East Asian languages. An example from Mandarin is the Tone tone 3 sandhi rule: T3 is pronounced as T2 when followed by another T3 (33 -> 23). Previous mismatch negativity (MMN) studies in Mandarin have reported a smaller amplitude or longer latency in standard-deviant pair consisting of T2 and T3 (T2-T3) than in Tl-T3. The most widely accepted explanation for this is that T2 and T3 have steeper pitch slopes than Tl. This study tested an alternative account based on the phonological rule that the frequent substitution that occurs between T2 and T3 results in reduced MMN. In Experiment 1, we first tried to replicate the finding in Mandarin. In Experiment 2, using both unskilled and skilled speakers, we tested a sandhi tone pair of very different pitch slopes in Taiwanese. Delayed peak latency of sandhi pair was evident in both languages but only in skilled speakers. Our results did not support the shared-pitch-slope account and were instead consistent with the argument that a language-specific phonological rule could modulate preattentive tone processing.												5	6											AUG	2019	51						63	75		10.1016/j.jneuroling.2019.01.001	http://dx.doi.org/10.1016/j.jneuroling.2019.01.001												2026-01-16	WOS:000471210700005
J	Lee-Kim, SI				Lee-Kim, Sang-Im			Stop Laryngeal Distinctions Driven by Contrastive Effects of Neighboring Tones	LANGUAGE AND SPEECH				Article								This study examined contrastive effects of neighboring tones that give rise to a systematic asymmetry in stop perception. Korean-speaking learners of Mandarin Chinese and naive listeners labeled voiceless unaspirated stops preceded or followed by low or high extrinsic tonal context (e.g., ma(LO).pa vs. ma(HI).pa) either as lenis (associated with a low F0 at the vowel onset) or as fortis stops (with a high F0). Further, the target tone itself varied between level and rising (e.g., ma(LO).pa(LEV) vs. ma(LO).pa(RIS)). Both groups of listeners showed significant contrastive effects of extrinsic context. Specifically, more lenis responses were elicited in a high tone context than in a low one, and vice versa. This indicates that the onset F0 of a stop is perceived lower in a high tone context, which, in turn, provides positive evidence for lenis stops. This effect was more clearly pronounced for the level than for the contour tone target and also for the preceding than for the following context irrespective of linguistic experience. Despite qualitative similarities, learners showed larger effects for all F0 variables, indicating that the degree of context effects may be enhanced by one's phonetic knowledge, namely sensitivity to F0 cues along with the processing of consecutive tones acquired through learning a tone language.												1	1											MAR	2021	64	1					98	122	0023830920922897	10.1177/0023830920922897	http://dx.doi.org/10.1177/0023830920922897		JUN 2020										2026-01-16	WOS:000537165000001
